id,category,text
27051,건강,우리 모두 의 건강 위해 서 약속 하는 거
27052,건강,건강검진 언제 받아 봤어
27053,건강,년전 받았나 그런거 같은데
27054,건강,어제 받고 왔어 건강할 라나
27055,건강,결과 어떻게 나옴
27056,건강,아직 은 건강한거 같던데
27057,건강,대장 내시경 했는데 아프더라
27058,건강,수면 으로 한 거 맞지
27059,건강,벌써 내시경 검사 해
27060,건강,니 해봤어
27061,건강,수면 으로 했는데 자고 일어났는데 죽 뻔했어
27062,건강,헛소리 하는 내시경 아님
27063,건강,수면 으로 하면 아픈거 없지 않아
27064,건강,난 안 해봐서 몰라
27065,건강,내시경 검사 장난 아니야
27066,건강,죽어 죽어
27067,건강,나도 위 내시경 해봤는데 대장 은 좀
27068,건강,이렇게 들으니까 너무 하기 싫다
27069,건강,검사 무서워
27070,건강,내시경 하고 깨어나면 이상한 헛소리 하잖아
27071,건강,오빠 헛소리 같은거 안 했어
27072,건강,내 친구 하는거 봤는데 헛소리 엄청 함
27073,건강,다신 못 할 짓 이야
27074,건강,너무 힘들어
27075,건강,다신 안해
27076,건강,손 뜯으면 거기 로 세균 들어가니까
27077,건강,건강 안 좋아
27078,건강,요즘 살 좀 빠진 것 같더라
27079,건강,퇴근 하고 맨날 걸어와서 런가
27080,건강,걷기 제일 좋은 운동 라니까
27081,건강,왜 안 빠지냐
27082,건강,엄마 맨날 저녁 마다 산책 하면서 왜 안 빠져
27083,건강,저녁 마다 운동 하는데 왜 찌는지는 엄마 의문 이야
27084,건강,맨날 갔다 와서 먹으니까
27085,건강,운동 갔다 와서 먹으면 그게 무슨 소용 이여
27086,건강,오늘 부턴 야식 끊어야하나
27087,건강,아니면 운동 시간 씩 하던가
27088,건강,엄마 꾸미 산책 시간 씩 시키면 무조건 살 빠진다
27089,건강,그건 안 돼 그렇게는 절대 못 하지
27090,건강,맨날 꾸미 가만히 앉아있게 하고 공 원가 서 운동 기구 하면서
27091,건강,맞어 꾸미 산책 안 시키고 맨날 운동 기구 에서 운동 하더라
27092,건강,미안해 잠깐 하는거지 엄마 뭐 계속 하고 있겠냐
27093,건강,집중 해서 산책 시켜라
27094,건강,한의원 은 참 좋아
27095,건강,한의원 다녀 오심
27096,건강,한의원 가면 뭔가 좋다
27097,건강,한의사 선생님 은 무당 같 애
27098,건강,무당 같은 건 뭔 데
27099,건강,몸 풀어지는 느낌
27100,건강,한의원 가면 마음 편안해 짐
27101,건강,너무 웃기 무당 이라니
27102,건강,무당 같은 게 뭐 고
27103,건강,얌 한의원 가면 완전 알 맞 힘
27104,건강,무당 만나면 맘 편해 짐
27105,건강,웃기
27106,건강,마음 뚫어 보는 거가
27107,건강,얼마 전 엄청 놀란 일 있었죠 하면서
27108,건강,한의사 선생님 대박
27109,건강,스트레스 많죠 하면서
27110,건강,사기꾼
27111,건강,무당 같다니까
27112,건강,쪽 집게 한의사 선생님 이네
27113,건강,당하는 거 재
27114,건강,건강 필러 안 좋다던데
27115,건강,필러 효과 쩜
27116,건강,주사 맞는 거도 싫어하면서 뭔 필러
27117,건강,바보
27118,건강,잔존 필러 어쩌 고 하는 거 들음
27119,건강,필러 맞으면 또 맞고 싶어
27120,건강,필러 거의 필수 템 이라 던데
27121,건강,아닌 듯
27122,건강,주사 잘 맞음
27123,건강,이마 한 방만 맞고 파
27124,건강,뭔 소리
27125,건강,그때 울었잖아
27126,건강,왜 갑자기 바보 래
27127,건강,필러 너무 아파서 욕 나왕
27128,건강,내 바보
27129,건강,미안
27130,건강,주사 안 아프던데
27131,건강,웃기
27132,건강,내 울었음 맞다가
27133,건강,사실 내 주사 맞을 때 마다 운다
27134,건강,바보 임
27135,건강,얼마나 아프길래 소름 이다
27136,건강,주사 맞다가 우냐고 사람
27137,건강,나이 서른 넘겨서도 우는 내 레전드
27138,건강,맹장 터진 사람
27139,건강,맹장 함 안 터져 봄
27140,건강,맹장 아직 말짱해
27141,건강,맹장 터지면 죽음 이래
27142,건강,우리 안 터졌네
27143,건강,맹장 터지면 아프다던데
27144,건강,맹장 떼고 싶다
27145,건강,아프다던데 맹장
27146,건강,맹장 쓸모없지 않아
27147,건강,아프대 죽음
27148,건강,필요 없는 장기 지 맹장 은
27149,건강,아직 수술 같은 거 안 해봄
27150,건강,혼자 있는데 터지면 우 짬
27151,건강,고래 안 잡음
27152,건강,앉지도 눕지도 못 하던데
27153,건강,나도 쌍수 밖에 안 해봄
27154,건강,많이 해봄
27155,건강,턱 코
27156,건강,자포 임 안 잡음
27157,건강,치질 은 정확히 뭐
27158,건강,치질 걸려 본 적 있어
27159,건강,똥꼬 혹 생기는 거
27160,건강,염증 이야
27161,건강,염증 똥꼬 생긴 건가
27162,건강,아프겠다
27163,건강,왕 아프지
27164,건강,사람 참을 수 있는 게 아님
27165,건강,우리 엄마 걸렸잖아
27166,건강,치질 걸리면 엄청 아픈 건가
27167,건강,아프다
27168,건강,똥꼬 얼마나 예민한데
27169,건강,울더라 엄마
27170,건강,어머니 걸리셨음
27171,건강,왜 걸리지 치질
27172,건강,발바닥 혹 떼도 아플 거 같지 않아
27173,건강,똥꼬 라면
27174,건강,출산 할 때 생겼다던데
27175,건강,엄마 의 눈물
27176,건강,니 때문 이었네
27177,건강,똥 쌀 때 마다 개 아프대
27178,건강,혹 아프지 종기
27179,건강,욕 나옴
27180,건강,뿐 자식
27181,건강,어무니 한테 잘 해라
27182,건강,유산균 챙겨 먹고 있지
27183,건강,유산균 아침 에도 묵었지
27184,건강,맨날 먹음
27185,건강,안 먹음 하기 힘드러
27186,건강,유산균 은 꼭꼭 챙겨 먹어야 해
27187,건강,꼭 무 함
27188,건강,유산균 필수 템
27189,건강,오메가 비타민 머거야대
27190,건강,장 건강 뿐 만 거둔
27191,건강,요즘 맛있는 거 엄청 나옴
27192,건강,맛 으로 영 양제 먹나
27193,건강,비타민 추천 바람
27194,건강,유산균 요거트 맛 으로
27195,건강,비타민 은 걍 가성 비 로 가면 대
27196,건강,마자
27197,건강,유산균 넘 맛있
27198,건강,맛없으면 먹기 싫잖아
27199,건강,알약 먹는데
27200,건강,어렸을 때 텐텐 먹어 봄
27201,건강,텐텐 존맛 잖아
27202,건강,약국 가면 사야 함
27203,건강,엄마 몰래 여러 개 까먹다가 뚤 맞음
27204,건강,건강하게 늙는 게 내 소원
27205,건강,그게 젤 좋은 듯
27206,건강,나도 아프지 않고 건강하게 늙어가는 거
27207,건강,병원 에서 누워 있고 싶진 않아
27208,건강,건강하게 늙기 프로젝트 하자
27209,건강,아프면 고생 이다
27210,건강,건강하게 늙다가 편하게 죽는 것
27211,건강,그니까 편하게 죽는 게 장땡 이지
27212,건강,아프면 본인 힘든데 가족 힘들어
27213,건강,그걸 웰 다잉 이라고 하던데
27214,건강,그게 안 되니까 문제
27215,건강,약 먹자
27216,건강,웰 다잉
27217,건강,말 좀
27218,건강,웰다잉 웰빙 보다 더 어려운 거래
27219,건강,그니까 약 먹어야 댐 다양하게
27220,건강,웰 빙 에서 다잉
27221,건강,웰다잉 합시다 잉
27222,건강,그럽시다 들
27223,건강,당연하지 아프지 맙시
27224,건강,들 건강 하자
27225,건강,건강 최고
27226,건강,미스트 뿌리 면 주름 잘 안 생김 건강 챙겨라
27227,건강,병원 갈 일 없게
27228,건강,나이 들수록 더 느껴
27229,건강,정신건강 잘 챙겨라
27230,건강,마자 나이 들 수록 건강 최고
27231,건강,모든 건강 중요
27232,건강,나이 들수록 소중해 의 신체
27233,건강,건강 잃으면 돈 끝 당
27234,건강,건강검진 꼬박꼬박 해야해 우리 모두 건강하기로 약속 하자
27235,건강,우리 모두 운동 열심히 한다고 약속 하자 특히 몸 과 마음 의 건강 은 돈 으로 못 사
27236,건강,건강 검진 했어
27237,건강,올해 안 했네 그러고 보니
27238,건강,검진 필수 미루지마
27239,건강,건강검진 가야해
27240,건강,랑 같이 건강 검진 하러 가자
27241,건강,꼭 같이 가자 약속 같이 얼른 예약 해야겠어
27242,건강,안 했다 방심했어
27243,건강,들 손 자주 씻지
27244,건강,엄청 씻음
27245,건강,정신 건강 잘 챙겨라 들
27246,건강,코로나 때문 사람 들 손 자주 씻어서 좋아
27247,건강,예전 부터 직업 때문 자주 씻었음
27248,건강,건전한 정신 건강한 몸 깃 들어
27249,건강,나도 엄청 자주 씻음
27250,건강,그래서 익숙함
27251,건강,나도 손 자주 씻음
27252,건강,키 보드 만 지면 무조건 씻어
27253,건강,손 찝찝하면 머 안됨
27254,건강,퍼펙트 휩 쓴다
27255,건강,손 자주 씻어 야행
27256,건강,그래서 손 은 항상 자주 씻음
27257,건강,폰 변기 보다 세균 많음
27258,건강,달걀 만 지고 무조건 씻어 야행
27259,건강,손소독제 를 많이 씀
27260,건강,달걀 살모넬라균 있음
27261,건강,스트레스 만 병 의 근원 이여
27262,건강,그래서 지금 만 병 얻는 중
27263,건강,스트레스 어려워 화가 니까
27264,건강,난 요즘 한 귀 듣고 한 귀 흘리기 스킬 연 마중 인 디
27265,건강,넘나 두통 온다
27266,건강,컨트롤 쉽지 않아
27267,건강,이건 한 듣 한흘 안되는 일이
27268,건강,스킬 나도 필요해
27269,건강,두통 어우 스트레스 받으면 두통
27270,건강,이런 스트레스 어떻게 해야 하지
27271,건강,너무 작은말 에도 상처 임
27272,건강,스킬 넘 어렵다 능
27273,건강,스트레스 받으면 오만 데 아프당
27274,건강,그런 거 넘기고 싶은데
27275,건강,몰랐어 작은말 에도 상처 받는 타입 인 줄
27276,건강,솨 그런 타입 이라고
27277,건강,어깨 뭉친다니까 스트레스 꺼졍
27278,건강,나도 흘리고 싶은데 계속 생각나
27279,건강,오늘 병원 갔는데 손목 인대 늘어났데
27280,건강,헉 언니 뭐 하다가 그런거야
27281,건강,그러면 손목 깁스 해야겠는데
27282,건강,집 에서 가구 옮기다가 손목 삐끗 했는데 그때 다쳤나 봐
27283,건강,인대 늘어나면 엄청 아프잖아
27284,건강,안티 푸라 민 바르고 붕대 정도 해줘
27285,건강,병원 가서 치료 받고 왔어
27286,건강,파스 많이 바르고 물리치료 받아야해
27287,건강,병원 에서 치료 했어
27288,건강,낫는데 오래 걸리는데
27289,건강,당분간 계속 물리치료 받으러 오라 고 하더라
27290,건강,그리고 한번 늘어나면 계속 늘어난대
27291,건강,초기 잘 잡아야 나중 그런 일이 없다더라
27292,건강,무슨 고무 고무 인간 아니고
27293,건강,그렇다니깐
27294,건강,고무 고무 인간 이면 다시 돌아오잖아
27295,건강,그렇긴 하네
27296,건강,잘 먹고 잘 자면 또 나을지 모르지
27297,건강,당분간 가구 옮기는건 절대 안 할꺼야
27298,건강,그리고 손목 최대한 쓰지말고 찜질 잘해줘
27299,건강,찜질 잘 해주고 잘 먹으면 나을거야
27300,건강,도움 필요하면 얘기 해 도와줄게
27301,건강,안녕
27302,건강,들 감기 걸렸을 때 병원 어디 로
27303,건강,내과 이비인후과 로 가는 것 같아
27304,건강,병원 거의 내과 로 가지 않아
27305,건강,코 막히면 이비인후과
27306,건강,난 어릴 때 맨날 내과 로 병원 갔는데 지금 은 이비인후과
27307,건강,거의 목 이랑 코감기 많이
27308,건강,아아
27309,건강,어디 로 가야 할지 몰라서 네이버 검색 맨날 했었는데
27310,건강,나도
27311,건강,감기 이비인후과 맞는 것 같아
27312,건강,이비인후과 약 그나마 쎄서 잘 듣는대
27313,건강,내과 보다 이비인후과 약 더 쎄
27314,건강,이비인후과 약 쎄서 그런 거야
27315,건강,이비인후과 맞는 건 줄 알았네
27316,건강,웅웅 사람 들 그렇게 말 하던데
27317,건강,얼른 감기 낫 고 싶으면 이비인후과 가야겠다
27318,건강,혼자 병원 착각 하고 있었어
27319,건강,이비인후과 약 일 먹으면 감기 바로 나아
27320,건강,되게 좋은 정보 감사
27321,건강,그러니까 나도 고마워
27322,건강,무조건 이제 감기 이비인후과 로 가야겠다
27323,건강,나중 감기 걸리면 이비인후과 로
27324,건강,감기 이비인후과 메모
27325,건강,요즘 변비 때문 너무 힘들어
27326,건강,나도 변비 때문 푸룬 주스 먹었잖아
27327,건강,나도 맨날 똑같은 음식 만 먹어서 그런지 변비 오는 거 같아
27328,건강,푸룬 주스 변비 효과 좋아
27329,건강,웅웅 변비 효과 대박 이야
27330,건강,천연 변비 약
27331,건강,푸룬 주스
27332,건강,메모 해 놔야겠다
27333,건강,먹자마자 화장실 간다 고 하던데
27334,건강,변비 좋은 주스
27335,건강,한번 먹어 봐
27336,건강,옹 어디서 파는 거야
27337,건강,나도 한번 먹어 봐야겠다
27338,건강,약국 이나 인터넷 이런 데 서 팔지 않을까
27339,건강,첨 먹을 때 미치는 줄 알았잖아
27340,건강,정도
27341,건강,그렇게 말 니깐 더 궁금하다
27342,건강,왜 많이 맛 없어
27343,건강,약국 에도 팔고 올리브영 다양한 곳 팔
27344,건강,맛 은 포도 주스 맛
27345,건강,포도 주스 맛 면 괜찮은 거 아니야
27346,건강,괜찮네
27347,건강,나도 사 봐야지
27348,건강,맛 은 맛있는데 시간 후 지옥 시작 이야
27349,건강,정도 면 무조건 먹어 봐야겠다
27350,건강,추천 해줘서 고마워
27351,건강,몸 화상 입어본 적 있어
27352,건강,어렸을 때 다리 살짝 데인 적 있어
27353,건강,등 화상 입었어
27354,건강,등 화상 입었어
27355,건강,흉터 있어
27356,건강,등
27357,건강,얼마나 많이 다쳤어
27358,건강,뜨거운 물 가지 고 물집 잡히고
27359,건강,등 화상 입으면 아파서 어떻게 자
27360,건강,화상 흉터 없어지지도 않는다던데
27361,건강,엎드려서 잤지
27362,건강,흉터 남아
27363,건강,등 화상 입다 니 아팠겠다
27364,건강,안 보이는 곳 있어서 그나마 다행 이다
27365,건강,걱정 해줘서 고마워
27366,건강,다음 부터는 조심해야지
27367,건강,너희 조심해
27368,건강,그치
27369,건강,다리미 데 였는데
27370,건강,그래야지
27371,건강,그나마 옅어져서 잘 안 보여
27372,건강,여자 들 흉터 있음 보기 더 안 좋아
27373,건강,잘 보여 팔 쪽 이라
27374,건강,평생 스트레스 라니깐
27375,건강,그건 스트레스 받겠다
27376,건강,들 위염 걸려 본 적 있어
27377,건강,난 위염 은 아니고 가깝게 살짝 왔다 감
27378,건강,건강하네
27379,건강,위염 말고 식도염 걸린 적은 있어
27380,건강,식도염
27381,건강,그것 엄청 힘들지 않아
27382,건강,식도염 은 뭐
27383,건강,걸리면 쓰리고 런가
27384,건강,먹고 바로 누워서 자고 이래 가지 고
